Timestamp,Electricity_General_Equipment_1,Electricity_General_Equipment_2,Electricity_General_Equipment_3,Electricity_Breakout_Equipment_1,Electricity_Breakout_Equipment_2,Electricity_Breakout_Equipment_3,Electricity_Quality_Equipment_1,Electricity_Quality_Equipment_2,Electricity_Quality_Equipment_3,Average_Temperature_Inside,Average_Temperature_Outside,Temperature_Breakout_Outside,Temperature_Breakout_Inside,Temperature_Quality_Inside,Temperature_Quality_Outside,Area_Inside_Room_Temperature,Area_Outside_Building_Temperature,Area_Inside_Room_Sensitivity,Area_Outside_Building_Sensitivity,Area_Quality_Inside,Area_Quality_Outside,Electricity_Usage_Equipment_1,Electricity_Usage_Equipment_2,Electricity_Usage_Equipment_3
1/1/2024 0:00,66.38608185051243,52.2197094511103,50.10893879305051,-8.957656212113289,-3.2545608181110763,-5.4652679118983,True,False,False,12.437151631749234,11.168758002092407,-8.389313103990215,-4.106601309761695,True,False,17.97216471393265,12.413721592885313,9.670608317714787,1.3624396108452808,False,True,409.36957987874666,224.9076448304831,399.9903945169666
1/1/2024 1:00,54.51856283221079,57.58340935442612,42.390592198743605,-0.15554755960227595,-0.6528861421812788,-8.65298880446759,False,True,False,1.6853780177565376,11.301648236174925,6.253548388676691,-7.144611267647074,True,True,9.88492898874382,12.340203276124178,7.471199828856711,9.47349878761619,False,False,83.42817491662129,218.51410574435727,102.82170745863854
1/1/2024 2:00,64.26442289984645,65.04260485274794,45.29083443358963,6.4000627447008505,4.7200913928194055,9.862971046490753,False,True,True,13.983033099002183,12.658776567194803,6.589946044584668,2.857200737868224,True,False,20.55969003959977,7.72817521244882,0.8693048339166044,9.653094460228218,True,False,250.17875522946633,455.883387763366,81.07624965394041
1/1/2024 3:00,81.64543031298354,74.29773335542123,50.2924634709358,1.748473513285063,1.9234716073893665,9.994935812313138,False,True,True,18.66752682636581,9.200064907019971,1.3179202733123514,-3.8698314163154857,False,True,4.671250097031143,-0.3606816738366403,1.6150251690244983,0.5474760621677135,False,False,128.12978281710204,278.8936164419757,389.59659979274113
1/1/2024 4:00,52.27663226783983,44.052213356773905,30.801881478762187,3.0467951959861566,-9.538786697287522,5.44472184392885,False,False,False,21.052870528074948,13.529852176901205,-1.722854560139167,-8.797052051927256,False,False,21.886732774916247,3.8146121887932223,0.9077668983814414,3.520971096597857,False,False,241.41620519426883,490.4737902150345,355.37218829114676
1/1/2024 5:00,49.180485972773475,46.33329871389665,27.51121721007842,-0.03464675187787947,3.635997525698656,-6.801539730395378,False,False,True,11.992758601546663,0.36457042443895116,5.951470346226342,-5.390581899570687,False,False,2.4863537568265865,-1.8893681118684347,0.501730781838629,3.805901133752811,False,False,314.4306743287903,383.12541515387323,260.1568264514619
1/1/2024 6:00,74.88085162076803,65.60975565272146,43.703341187795274,-3.065312048340994,3.5018771638871087,-4.973223463085166,True,True,True,19.826526508219203,1.690316552930291,5.639405609885797,9.755916143892335,True,False,9.561676810884615,14.10754141995008,2.562324416693171,7.583612646941697,True,False,92.72654631733144,325.88803477895954,416.5043699235087
1/1/2024 7:00,66.5808774506219,66.26020526567595,35.298355422788546,0.7855412758104752,6.625324732401651,1.3210187143553238,True,True,False,13.162953971144681,4.333836568724335,5.424984820864626,6.362627542846308,False,True,14.071934677052553,7.178998739142879,3.4058807040273025,0.5282349576040563,True,False,141.02253196150062,301.8304511012872,304.6138448858036
1/1/2024 8:00,58.51936131939968,52.83557639903913,36.48715212339214,1.775021111146593,-9.049542354595669,0.18707752937399746,False,False,True,7.811249235571481,12.824580179911845,9.889084111841953,-5.721104458438218,True,True,5.349217962484634,7.185824505624413,0.3617202683324291,1.6134734950415672,False,False,417.32543289621657,467.92267401844,53.12834502315958
1/1/2024 9:00,72.4181269318312,48.588697757034076,39.6340159101106,1.1041071751722455,3.1169636888450967,-0.329128059878137,False,False,False,10.026055594662875,-3.282811138968368,-1.858868598040825,6.301252634355972,True,False,2.173886632889059,0.7470747905580888,0.5345720078850584,5.571695997150571,False,False,134.61190095526496,282.59344663040196,342.0838124752869
1/1/2024 10:00,55.44327163693653,46.1136060873379,26.177820594286967,-2.655382598665197,2.5909234966885144,5.279422677012295,True,False,True,14.03313302364902,0.8902333091678187,-2.8250930887279324,-2.087559997672594,False,False,9.107342610224991,3.210166345277803,2.0836017570608267,7.753603519580708,True,True,104.23281442984734,82.63262355515039,289.3979063779322
1/1/2024 11:00,45.60547827043696,54.914379358919135,29.83235485841039,-2.206790649323538,-7.365687118060265,-6.012542463425792,False,True,True,13.100782146978258,3.9067767558320554,8.675355999960615,2.002707198191052,False,False,6.42934629388037,10.735370330801207,9.021296449545147,0.11836595072260375,False,False,354.475172983648,477.7071574430853,144.61836605062246
1/1/2024 12:00,72.81611846436334,56.030143840238125,41.7287758760946,8.406940245661463,-2.8683861037667473,-6.614379565945461,True,True,True,15.097805042818592,7.771704545135552,-4.587267396669114,2.0996740301418715,False,False,16.136825304406255,4.905437169792842,4.688932739944994,6.023018619268004,True,False,178.1914996607622,187.93842753812706,359.4975414191992
1/1/2024 13:00,36.14820974586219,36.31788806093253,22.83691081015185,-5.011716875082184,9.735616647671858,5.059603864641641,False,True,True,21.778311015146684,4.497977732127704,-4.346896430619243,-5.991840028133526,False,True,15.869875282886232,8.168618223061547,8.958211092891549,9.796453099801807,True,False,402.51909726864926,110.54367153462184,213.9988881752127
1/1/2024 14:00,29.449085186794207,29.763012487070355,30.501577526168965,-0.4161898118506908,2.173605514885228,-8.119456881576122,True,False,False,19.79026486791152,15.02477194539523,9.771544596425091,-4.2312494693854426,True,False,4.2660970739895685,16.664954743212093,7.518076847796245,5.179089048418108,False,True,419.4514715264399,190.88852176728264,132.1831857492054
1/1/2024 15:00,44.18544985814538,38.8875322883685,25.83016837399458,0.8434223710987592,-4.392058970437967,7.916698062493225,False,False,False,4.47471852792712,-0.06503181970705185,0.08269002814282089,-8.473573620880257,False,True,4.57258427283935,-0.33318182375274397,7.525288713741285,2.8921814371830075,False,False,252.46836279806453,170.04649530126045,306.3590929541215
1/1/2024 16:00,55.82411627327952,50.022595281123216,27.846404894532775,-1.543352711206417,5.678132461025825,8.10629832782589,False,False,False,7.106658036150229,13.246211294448472,0.13572173102561536,-2.8147137541691336,False,True,25.83715711300841,16.354814826586484,5.486725935515386,4.256954549427646,False,True,347.2706009486961,209.118019494095,140.32933820129125
1/1/2024 17:00,61.0364733789368,46.81833177425464,38.672361116087174,5.788671695019005,-2.8554147243361676,-7.115641360314151,False,True,False,2.870432801630784,12.16627323399557,5.759197070449421,-8.828222656477845,True,True,11.155595081324226,-3.33180707970806,2.241063461722968,3.312298307972892,False,True,256.4179894662025,47.49877113097946,200.56785358469665
1/1/2024 18:00,42.92478750523728,37.92933162456845,38.25400289623761,-5.06615684934215,4.294179517031907,5.117717543404737,False,True,True,15.371611157498513,17.19102604108098,-0.07201550877407747,2.9633278346490393,True,True,15.70457376980238,10.43627523404034,9.815217901324571,4.323012366033687,True,False,395.46615800940947,466.17674647620277,217.89451990044708
1/1/2024 19:00,38.36399076926352,32.804074943423615,29.055518049917197,7.103904529279234,6.080975252465251,-5.045476398311277,False,False,False,19.49933220810683,16.945011507930325,7.5119578870777985,-3.2341975685705027,False,False,23.362745588271913,9.123959601318466,2.07406497877944,1.3911786840639824,True,False,309.56395231621957,270.91791706697586,306.36928459629786
1/1/2024 20:00,68.99119103537818,63.369061185988976,46.71629391620461,-6.325013999001352,0.39085466876035646,-4.457848201922041,True,False,True,9.796360711654676,7.152013840385908,1.1466699920146652,9.636860483395807,False,True,20.00482818162402,-1.3116891562023865,6.9245616038649676,8.154219157027955,False,True,205.23359811533746,466.40428967853137,230.81692929252048
1/1/2024 21:00,56.089248351310566,43.14355846995635,38.94143348808084,9.565687925108875,-7.103373952524558,8.104714852323404,True,False,False,13.793608768215169,9.011786071878014,6.197058557268662,-5.875783146726952,True,False,13.191085662006257,14.64081412969551,1.8194703059244746,3.364523943454885,True,True,471.0207054549157,187.7828649837696,231.92204243383168
1/1/2024 22:00,70.3815234493942,53.68472223972193,34.43598553721274,-8.64627436446979,1.5261358974399375,3.059433121255026,False,True,False,8.931967115974773,15.953514838934428,6.969117262607661,-9.02438704986942,True,False,4.635035055320247,3.31079678605414,2.892832735523206,2.919903314928019,False,True,66.06880166120013,114.56977068859769,393.837153133236
1/1/2024 23:00,35.8163680952694,32.83671739000708,35.210761670867285,7.766390804765983,-2.224276290088736,-4.513395122222946,True,False,True,15.405549556255815,6.262952745480295,9.76651409488452,-2.5459989189086274,True,False,10.338749275634214,13.625990602281002,4.062916549666726,4.898624719983017,False,False,332.6504326538084,65.23814370004759,479.03224259472694
1/2/2024 0:00,59.885967254849334,56.17831957309751,41.84098605660505,7.390318982113108,-4.047063048521817,-5.307383478618526,True,False,False,21.140620262922525,7.732857547489491,-9.806964430695668,-6.122933447999865,False,False,22.083300089858838,5.448680250291004,6.141909721286932,8.086784268372007,False,True,260.36909251989573,119.27077224273538,226.15724107622847
1/2/2024 1:00,52.8859327220123,59.743975783715314,30.967511266147884,1.3997915939840215,-9.300019220253045,7.330604755867537,True,False,True,5.099337416030497,13.010435785447871,8.218286118411342,-6.335007243403441,False,False,12.395576143853472,-2.021570398559012,5.840352617927232,1.0617860085134634,False,False,204.03411190931263,107.11602268186945,416.2833246432129
1/2/2024 2:00,51.1278748798824,34.79084771420778,21.075863556359355,-2.7421102702271867,9.335221673945608,-8.920544436156778,False,False,True,12.326150497041002,-1.2911038493864693,-1.3244370298048764,-8.583059443870908,False,False,16.45063970450078,11.156997280983436,8.796740400799491,4.307117316024402,False,True,45.235407253184334,418.83894457677127,490.4235644333938
1/2/2024 3:00,67.74601553477713,60.457478842236014,30.998801778071446,9.294727174857734,-1.2467304529512706,4.9569272387516925,True,False,False,3.5556735104875994,9.507325056042845,2.742520450839292,2.965787172042937,True,True,20.19447186726088,2.998694445494535,9.437989982355468,9.714415481083217,False,True,498.16379749871254,156.22074962178274,266.14207529957594
1/2/2024 4:00,54.42664539865272,43.60931098801994,36.669961242797484,5.479895716747976,-8.994109190186743,-6.2249806893422654,True,True,False,16.13322205813293,6.828663894465128,1.976396628015264,1.5855429490440578,True,False,15.914648985376221,5.726355863194222,8.934346666662291,3.5397830063834195,True,True,367.03782807963694,332.15177244661504,334.0569777144791
1/2/2024 5:00,59.879558047477644,50.155397146355355,30.903461426666162,0.5820544054690213,0.02395469164670061,4.8401558205268,False,True,True,18.715704451929042,2.7643548402105047,-2.4269927879868263,0.06785380803711227,False,True,11.644212089402494,10.91325724313024,4.784079306885817,2.437669927401356,False,False,244.72853440935086,350.87484444036215,371.94186273027407
1/2/2024 6:00,61.02839222023488,37.719344452490645,31.704978573267894,8.903907124582474,3.662604181873018,-5.30684665351856,False,False,True,9.780186608199676,1.8847835191763362,-0.24124982439361986,-7.40235786968605,False,True,16.683489570714325,10.81435188965696,4.469377354329982,6.478284603578637,True,True,158.96799629274884,191.25248568979225,82.87519071192725
1/2/2024 7:00,76.5598014986492,72.33351570507659,54.80557210208958,9.930476798750153,2.887228013516536,-9.569495322441968,False,True,True,22.015326674724264,4.349469413047011,-3.708498580832611,-9.065303031223944,True,False,8.050489397675218,7.405724597065861,4.701436671369438,4.291322648101375,False,True,408.07601975407397,133.470062852437,374.8108542871671
